Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.Damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.Flight,Air.Carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Report.Status,Publication.Date
20150713X50744,Accident,ERA15CA264,2015-07-10,"Palatka, FL",United States,29.658611,-81.688333,28J,Palatka Municipal Airport,Non-Fatal,Substantial,Airplane,N59PB,HAPHEY BRUCE FREDERIC,MUSTANG II,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,GO-AROUND,Probable Cause,11/08/2015
20150715X13850,Accident,WPR15WA213,2015-07-09,"Zhejiang Province, P.R. China, China",China,,,,,Fatal(2),Substantial,Helicopter,,BELL,407 - NO SERIES,No,,,,,,,2,1,1,3,,MANEUVERING,Foreign,
20150714X31451,Accident,GAA15CA180,2015-07-09,"Burlington, WI",United States,42.691389,-88.304444,BUU,BURLINGTON MUNI,Non-Fatal,Substantial,Airplane,N29NX,PIETENPOL,AIR CAMPER,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,LANDING,Probable Cause,08/12/2015
20150710X04415,Accident,GAA15CA175,2015-07-09,"Renton, WA",United States,47.497777,-122.215833,RNT,RENTON MUNI,Non-Fatal,Substantial,Airplane,N12MM,CESSNA,150J,No,1,Reciprocating,Part 91: General Aviation,,Banner Tow,,,,1,,VMC,TAKEOFF,Probable Cause,08/12/2015
20150709X35426,Accident,GAA15CA171,2015-07-09,"Hatch, NM",United States,32.63,-107.36,,N/A,Non-Fatal,Substantial,Airplane,N2034P,WEATHERLY AVIATION CO INC,620B,No,1,Reciprocating,Part 137: Agricultural,,Aerial Application,,,,,1,VMC,MANEUVERING,Probable Cause,08/12/2015
20150718X91408,Accident,ERA15LA270,2015-07-09,"Climax, GA",United States,30.877223,-84.431945,GA42,VADA,Non-Fatal,Substantial,Airplane,N524SL,AYRES CORPORATION,S2R T34,No,1,Turbo Prop,Part 137: Agricultural,,Aerial Application,,,,,1,VMC,TAKEOFF,Probable Cause,06/03/2017
20150714X20742,Accident,WPR15WA211,2015-07-08,"Maitland, Australia, Australia",Australia,-32.739166,151.426945,,,Fatal(1),Destroyed,Airplane,,AMATURE BUILT,PITTS,Yes,,,,,,,1,,,,,MANEUVERING,Foreign,
20150709X90721,Accident,GAA15CA174,2015-07-08,"Belgrade, MT",United States,45.785833,-111.163611,BZN,BOZEMAN YELLOWSTONE INTL,Non-Fatal,Substantial,Airplane,N220CL,PILATUS,PC12,No,1,Turbo Prop,Part 91: General Aviation,,Personal,,,,,2,VMC,LANDING,Probable Cause,11/09/2015
20150709X60900,Accident,GAA15CA172,2015-07-08,"Silver Springs, NV",United States,39.405,-119.251944,SPZ,SILVER SPRINGS,Non-Fatal,Substantial,Glider,N5839V,SCHWEIZER,SGS 1 26B,No,0,,Part 91: General Aviation,,Air Race/Show,,,,,1,VMC,APPROACH,Probable Cause,30/09/2015
20150709X65917,Accident,CEN15LA301,2015-07-08,"Oakdale, LA",United States,30.906944,-92.6525,,Private,Non-Fatal,Substantial,Airplane,N3949K,PIPER,PA 28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,2,,,VMC,TAKEOFF,Probable Cause,15/11/2018
20150728X50123,Accident,ERA15WA284,2015-07-07,"Baykalsk, Russia",Russia,51.065278,104.054722,,N/A,Non-Fatal,Substantial,Helicopter,,ROBINSON,R66,No,,,"Non-U.S., Non-Commercial",,Unknown,,,2,,,,LANDING,Foreign,
20150707X22207,Accident,ERA15MA259B,2015-07-07,"Moncks Corner, SC",United States,33.160833,-79.991111,MKS,BERKELEY COUNTY,Fatal(2),Destroyed,Airplane,96-0085,LOCKHEED-MARTIN,F-16CM,No,1,Turbo Fan,Armed Forces,,,,2,,1,,VMC,APPROACH,Probable Cause,15/11/2016
20150707X22207,Accident,ERA15MA259A,2015-07-07,"Moncks Corner, SC",United States,33.160833,-79.991111,MKS,BERKELEY COUNTY,Fatal(2),Destroyed,Airplane,N3601V,CESSNA,150M,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,1,,VMC,CLIMB,Probable Cause,15/11/2016
20150810X40745,Incident,ENG15WA029,2015-07-07,"Niigata, Japan",Japan,,,,N/A,Incident,,Airplane,,EMBRAER,ERJ170 - 200STD,No,,,,,,,,,,,UNK,CLIMB,Foreign,
20150707X10125,Accident,CEN15LA298,2015-07-07,"Houston, TX",United States,29.9725,-95.451111,IAH,GEORGE BUSH INTERCONTINENTAL/H,Non-Fatal,Substantial,Airplane,N422PB,CIRRUS DESIGN CORP,SR22,No,1,Reciprocating,Part 91: General Aviation,,Business,,,,2,,VMC,TAKEOFF,Probable Cause,25/06/2019
20150708X82242,Accident,ANC15CA047,2015-07-07,"Elfin Cove, AK",United States,58.195,-136.347222,ELV,ELFIN COVE,Non-Fatal,Substantial,Airplane,N543SR,PROGRESSIVE AERODYNE INC,SEAREY LSA,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,IMC,LANDING,Probable Cause,08/02/2016
20150709X73022,Accident,GAA15CA173,2015-07-06,"Athens, TN",United States,35.403889,-84.558889,MMI,MCMINN COUNTY,Non-Fatal,Substantial,Airplane,N234CF,CESSNA,182,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,4,VMC,TAXI,Probable Cause,11/09/2015
20150707X14422,Accident,ERA15WA260,2015-07-06,"Pskov, Russia",Russia,57.766667,28.383334,,Pskov,Non-Fatal,Substantial,Airplane,N642RM,QUEST AIRCRAFT COMPANY LLC,KODIAC 100,No,1,Turbo Prop,"Non-U.S., Non-Commercial",,Ferry,,,,,2,,TAKEOFF,Foreign,
20150707X05738,Accident,ERA15LA258,2015-07-06,"Oneonta, NY",United States,42.633334,-74.066667,,N/A,Non-Fatal,Substantial,Airplane,N59024,CESSNA,T210L,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,,VMC,,Probable Cause,19/10/2015
20150731X44501,Incident,WPR15WA225,2015-07-05,"Tamuning, GU",United States,13.483889,144.796944,,,Incident,Minor,Airplane,,BOEING,737-800,No,,,,,,,,,,82,,LANDING,Foreign,
20150710X24450,Accident,GAA15CA176,2015-07-05,"Montgomery, NY",United States,41.508333,-74.267778,MGJ,ORANGE COUNTY,Non-Fatal,Substantial,Airplane,N163PH,EVEKTOR-AEROTECHNIK AS,SPORTSTAR SL,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,LANDING,Probable Cause,12/08/2015
20150708X95117,Accident,CEN15WA299,2015-07-05,"Kempton, Germany, Germany",Germany,,,,,Fatal(1),Substantial,Airplane,N4708W,ROCKWELL INTERNATIONAL,112TCA,No,1,,"Non-U.S., Non-Commercial",,,,1,1,,,,TAKEOFF,Foreign,
20150713X13009,Accident,CEN15LA303,2015-07-05,"Cincinnati, OH",United States,39.031945,-84.2725,,N/A,Non-Fatal,Substantial,Airplane,N354BM,AVIAT AIRCRAFT INC,A-1C-180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,MANEUVERING,Factual,26/12/2019
20150707X13004,Accident,CEN15LA296,2015-07-05,"Chico, TX",United States,33.29,-97.836111,XBP,BRIDGEPORT MUNI,Non-Fatal,Substantial,Airplane,N257B,COLONIAL,C 1,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,,VMC,CRUISE,Probable Cause,21/01/2016
20150706X20035,Accident,CEN15CA293,2015-07-05,"Crawfordsville, IN",United States,39.975556,-86.919723,,N/A,Non-Fatal,Substantial,Airplane,N625EH,CESSNA,A188B,No,1,Reciprocating,Part 137: Agricultural,,Aerial Application,,,1,,,VMC,MANEUVERING,Probable Cause,12/08/2015
20150704X24851,Accident,WPR15FA208,2015-07-04,"Salem, OR",United States,44.919167,-123.007222,SLE,McNary Field,Fatal(1),Substantial,Airplane,N5608Q,MOONEY,M20E,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,LANDING,Probable Cause,25/07/2016
20150704X21503,Accident,WPR15CA207,2015-07-04,"Carlsbad, CA",United States,33.975,-117.636666,,N/A,Non-Fatal,Substantial,Airplane,N8075P,PIPER,PA 18-150,No,1,Reciprocating,Part 91: General Aviation,,Banner Tow,,,,1,1,VMC,,Probable Cause,17/12/2015
20150716X23930,Accident,GAA15CA186,2015-07-04,"Arcadia, FL",United States,27.195555,-81.837222,X06,ARCADIA MUNI,Non-Fatal,Substantial,Airplane,N3274U,PIPER,J3C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,LANDING,Probable Cause,30/09/2015
20150714X25105,Accident,GAA15CA178,2015-07-04,"Newton, KS",United States,38.055833,-97.276389,EWK,NEWTON-CITY-COUNTY,Non-Fatal,Substantial,Airplane,N7985P,PIPER,PA 24-250,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,2,VMC,APPROACH,Probable Cause,11/09/2015
20150708X72934,Accident,GAA15CA165,2015-07-04,"Comanche, OK",United States,34.313333,-97.996389,None,Wildlife Ranch (Pvt.),Non-Fatal,Substantial,Airplane,N317MA,AVIAT AIRCRAFT INC,A-1C-180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,LANDING,Probable Cause,11/09/2015
20150704X65647,Accident,CEN15FA291,2015-07-04,"Portland, TX",United States,27.876111,-97.303056,,N/A,Fatal(2),Substantial,Airplane,N10497,CHAMPION,7BCM,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,06/03/2017
20150706X51606,Accident,ANC15LA046,2015-07-04,"Anchorage, AK",United States,61.077223,-149.83,,N/A,Non-Fatal,Substantial,Airplane,N4861D,CESSNA,182,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,3,VMC,CRUISE,Probable Cause,14/09/2016
20150714X52342,Accident,GAA15CA182,2015-07-03,"Llano, TX",United States,30.7825,-98.661944,AQO,LLANO MUNI,Non-Fatal,Substantial,Airplane,N71108,SILVAIRE,LUSCOMBE 8A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,,Probable Cause,30/09/2015
20150714X05416,Accident,GAA15CA177,2015-07-03,"Hartford, WI",United States,43.346944,-88.389444,HXF,HARTFORD MUNI,Non-Fatal,Substantial,Glider,N39KG,CENTRAIR,101A,No,,,Part 91: General Aviation,,Personal,,,,1,,VMC,TAKEOFF,Probable Cause,08/12/2015
20150707X72048,Accident,GAA15CA162,2015-07-03,"Lubbock, TX",United States,33.653889,-101.828889,LBB,LUBBOCK PRESTON SMITH INTL,Non-Fatal,Substantial,Airplane,N6326J,CESSNA,172N,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,1,VMC,LANDING,Probable Cause,08/12/2015
20150703X00859,Accident,CEN15MA290,2015-07-03,"Frisco, CO",United States,39.568611,-106.079445,91CO,SUMMIT MEDICAL CENTER,Fatal(1),Destroyed,Helicopter,N390LG,AIRBUS HELICOPTERS INC,AS350B3E,No,1,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,,AIR METHODS CORP,1,2,,,VMC,TAKEOFF,Probable Cause,09/05/2017
20150706X05023,Accident,CEN15LA292,2015-07-03,"Shenandoah, TX",United States,30.185833,-95.4475,,N/A,Non-Fatal,Substantial,Airplane,N2320U,CESSNA,172D,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,,Probable Cause,18/03/2019
20150703X93830,Accident,CEN15FA289,2015-07-03,"Bartlett, IL",United States,41.9625,-88.168611,,N/A,Fatal(1),Destroyed,Airplane,N62681,CESSNA,172P,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,CRUISE,Probable Cause,14/04/2016
20150722X52014,Accident,CEN15CA312,2015-07-03,"Somerset, CO",United States,38.988889,-107.348333,,N/A,Non-Fatal,Substantial,Helicopter,N974BR,EUROCOPTER,EC 130 B4,No,1,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,,JAYHAWK INC (DBA: Aspen Heli Charter),,,,5,VMC,MANEUVERING,Probable Cause,19/06/2017
20150703X14100,Accident,ANC15LA044,2015-07-03,"Wasilla, AK",United States,61.502222,-149.594444,77AK,Tidewater Airport,Non-Fatal,Substantial,Airplane,N9189D,PIPER,PA-18,No,1,Reciprocating,Part 91: General Aviation,,Flight Test,,,,,1,VMC,TAKEOFF,Probable Cause,14/09/2016
20150703X34853,Accident,WPR15FA206,2015-07-02,"Carey, ID",United States,43.230278,-113.597222,,N/A,Fatal(1),Destroyed,Airplane,N8195C,PIPER,PA 22-135,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,CRUISE,Probable Cause,09/08/2017
20150709X34206,Accident,GAA15CA170,2015-07-02,"Oak Island, NC",United States,33.933056,-78.071389,SUT,CAPE FEAR RGNL JETPORT/HOWIE F,Non-Fatal,Substantial,Airplane,N2080Q,CESSNA,T182T,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,4,VMC,LANDING,Probable Cause,08/12/2015
20150708X00559,Accident,GAA15CA164,2015-07-02,"Twin Falls, ID",United States,42.55,-114.52,,N/A,Non-Fatal,Substantial,Airplane,N8086C,PIPER,PA 18-135,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,,Probable Cause,11/09/2015
20150706X63628,Accident,GAA15CA157B,2015-07-02,"Provo, UT",United States,40.245555,-111.664167,,N/A,Non-Fatal,,Balloon,N11UW,BALONY KUBICEK SPOL SRO,BB30Z,No,,,Part 91: General Aviation,,Personal,,,,1,5,VMC,TAKEOFF,Probable Cause,06/10/2017
20150706X63628,Accident,GAA15CA157A,2015-07-02,"Provo, UT",United States,40.245555,-111.664167,,N/A,Non-Fatal,Substantial,Balloon,N7148P,BALLOON WORKS,FIREFLY8 - 24,No,1,None,Part 91: General Aviation,,Personal,,,,1,5,VMC,TAKEOFF,Probable Cause,06/10/2017
20150708X21807,Accident,CEN15LA300,2015-07-02,"Fort Carson, CO",United States,38.697222,-104.726111,,N/A,Non-Fatal,,Balloon,N210GB,BALONY KUBICEK SPOL,BB60Z,No,,,Part 91: General Aviation,,Business,,,2,6,,VMC,LANDING,Probable Cause,01/06/2016
20150702X24434,Accident,WPR15FA205,2015-07-01,"Newberg, OR",United States,45.329167,-123.069723,17S,Chehalem Airpark,Fatal(2),Destroyed,Helicopter,N2096W,SCHWEIZER,269C,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,,,,VMC,APPROACH,Probable Cause,04/10/2016
20150701X20227,Accident,WPR15FA204,2015-07-01,"Asotin, WA",United States,46.2425,-117.081111,,N/A,Fatal(2),Destroyed,Helicopter,N9490F,HUGHES,269C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,20/10/2016
20150723X10513,Accident,GAA15CA196,2015-07-01,"Forest City, SD",United States,45.000278,-100.280278,,N/A,Non-Fatal,Substantial,Helicopter,N824DK,ROBINSON HELICOPTER COMPANY,R44 II,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,MANEUVERING,Probable Cause,08/10/2015
20150708X94019,Accident,GAA15CA168,2015-07-01,"Saratoga, WY",United States,41.445833,-106.820834,SAA,SHIVELY FIELD,Non-Fatal,Substantial,Airplane,N60691,CESSNA,A188B,No,1,Reciprocating,Part 137: Agricultural,,Aerial Application,,,,,1,VMC,LANDING,Probable Cause,12/08/2015
20150701X63959,Accident,GAA15CA153,2015-07-01,"Mackay, ID",United States,43.7825,-113.781945,,N/A,Non-Fatal,Substantial,Airplane,N9887U,GRUMMAN AMERICAN AVN. CORP.,AA 5A,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,1,VMC,CRUISE,Probable Cause,01/12/2015
20150703X91507,Accident,ERA15LA257,2015-07-01,"Galax Hillsville, VA",United States,36.7725,-80.821389,HLX,Twin County Airport,Non-Fatal,Substantial,Airplane,N43503,PIPER,PA28,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,1,VMC,APPROACH,Probable Cause,13/02/2017
20150706X41332,Accident,CEN15LA294,2015-07-01,"Louisburg, KS",United States,38.5625,-94.625278,NONE,Random Ranch,Non-Fatal,Substantial,Airplane,N44SN,BOEING,A75N1 (PT17),No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,TAKEOFF,Probable Cause,05/11/2015
20150701X23218,Accident,CEN15FA287,2015-07-01,"Quinlan, TX",United States,32.948055,-96.092777,T14,ROCKIN M,Fatal(2),Destroyed,Airplane,N6168P,PIPER,PA 24-250,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,TAKEOFF,Probable Cause,17/11/2016
20150701X21125,Accident,WPR15LA203,2015-06-30,"Salt Lake City, UT",United States,40.786389,-111.973334,SLC,Salt Lake City Intl Airport,Non-Fatal,Substantial,Airplane,N6199D,BEECH,C 99,No,2,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,,AMERIFLIGHT LLC,,,,2,VMC,TAKEOFF,Probable Cause,14/06/2017
20150714X51846,Accident,GAA15CA183,2015-06-30,"Cahokia, IL",United States,38.571389,-90.159722,CPS,ST LOUIS DOWNTOWN,Non-Fatal,Substantial,Airplane,N3888C,CESSNA,180,No,1,Reciprocating,Part 91: General Aviation,,Flight Test,,,,,2,VMC,LANDING,Probable Cause,08/12/2015
20150630X70800,Accident,GAA15CA150,2015-06-30,"Rio Vista, CA",United States,38.195,-121.708611,O88,RIO VISTA MUNI,Non-Fatal,Substantial,Airplane,N739WW,CESSNA,TR182,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,1,2,VMC,,Probable Cause,23/11/2015
20150630X85451,Accident,ERA15CA256,2015-06-30,"Raymond, MS",United States,32.304444,-90.410556,JVW,John Bell Williams Airport,Non-Fatal,Substantial,Airplane,N4027V,CESSNA,170,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,3,VMC,APPROACH,Probable Cause,11/08/2015
20150709X73105,Incident,DCA15WA147,2015-06-30,"Tanegashima, Japan",Japan,,,,,Incident,Minor,,,BOEING,737,No,,,,,,,,,,,,,Foreign,
20150701X91130,Accident,DCA15CA145,2015-06-30,"Salt Lake City, UT",United States,0,0,,N/A,Non-Fatal,,Airplane,N396DA,BOEING,737 832,No,2,Turbo Fan,Part 121: Air Carrier,SCHD,,DELTA AIR LINES INC,,1,,,UNK,,Probable Cause,08/04/2016
20150630X71019,Accident,WPR15LA202,2015-06-29,"Kapolei, HI",United States,21.307222,-158.070278,JRF,KALAELOA (JOHN RODGERS FIELD),Non-Fatal,,Airplane,N221LM,SHORT BROS,SD3 60,No,2,Turbo Prop,Part 91: General Aviation,,Other Work Use,,,,,2,VMC,LANDING,Probable Cause,17/02/2016
20150630X05144,Accident,WPR15LA201,2015-06-29,"Oak Harbor, WA",United States,48.25,-122.655278,OKH,AJ EISENBERG,Non-Fatal,Substantial,Airplane,N9980T,CESSNA,182D,No,1,Reciprocating,Part 91: General Aviation,,Skydiving,,,1,1,,VMC,APPROACH,Probable Cause,19/03/2018
20150706X84840,Accident,GAA15CA158,2015-06-29,"Blanding, UT",United States,37.583334,-109.483334,BDG,BLANDING MUNI,Non-Fatal,Substantial,Airplane,N2181X,CESSNA,337,No,2,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,TAKEOFF,Probable Cause,30/09/2015
20150629X71354,Accident,GAA15CA147,2015-06-29,"Kailua-Kona, HI",United States,19.688889,-155.864444,,N/A,Non-Fatal,Substantial,Helicopter,N227FT,ROBINSON HELICOPTER,R22 BETA,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,2,,VMC,LANDING,Probable Cause,30/09/2015
20150701X91338,Accident,DCA15CA146,2015-06-29,"Atlanta, GA",United States,0,0,,N/A,Non-Fatal,,Airplane,N825MH,BOEING,767 432ER,No,,,Part 121: Air Carrier,SCHD,,"Delta Air Lines, Inc.",,1,,,UNK,,Probable Cause,08/04/2016
20150713X90955,Incident,CEN15WA302,2015-06-29,"Hradec Kralove, Czech Republic, Czech Republic",Czech Republic,,,,,Incident,Minor,Helicopter,,ROBINSON,R-22 BETA II,No,,,,,,,,,,,,CRUISE,Foreign,
20150629X63632,Accident,CEN15LA286,2015-06-29,"Seagoville, TX",United States,32.69,96.51,HQZ,Mesquite Metro,Non-Fatal,Substantial,Airplane,N253DG,DON W GUICE,ZODIAC 601XL,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,,Probable Cause,14/09/2016
20150706X40903,Accident,ANC15CA045,2015-06-29,"Palmer, AK",United States,61.309722,-148.53,,N/A,Non-Fatal,Substantial,Airplane,N808GJ,JOHNSON GARY,PA 18 SUPER CUB KIT,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,LANDING,Probable Cause,30/09/2015
20150628X82902,Accident,WPR15FA200,2015-06-28,"Corona, CA",United States,33.822223,-117.463333,,N/A,Fatal(1),Destroyed,Airplane,N7LM,MANISCALCO,GREAT LAKES,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,MANEUVERING,Probable Cause,22/09/2016
20150708X81300,Accident,GAA15CA167,2015-06-28,"Durango, CO",United States,37.203056,-107.869167,DRO,DURANGO-LA PLATA COUNTY,Non-Fatal,Substantial,Airplane,N170MW,CESSNA,170B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,TAXI,Probable Cause,11/09/2015
20150630X34507,Accident,GAA15CA149,2015-06-28,"Novato, CA",United States,38.143611,-122.556111,DVO,NOVATO,Non-Fatal,Substantial,Airplane,N9069J,PIPER,PA 28-180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,2,2,VMC,LANDING,Probable Cause,23/11/2015
20150629X64512,Accident,GAA15CA146,2015-06-28,"Huntsville, AL",United States,34.859444,-86.5575,MDQ,HUNTSVILLE EXECUTIVE AIRPORT T,Non-Fatal,Substantial,Airplane,N19337,CESSNA,150L,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,LANDING,Probable Cause,23/11/2015
20150629X60341,Accident,GAA15CA145B,2015-06-28,"Idaho Falls, ID",United States,43.516945,-112.07,IDA,IDAHO FALLS RGNL,Non-Fatal,Minor,Airplane,N16M,BEECH,D17S,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,4,VMC,TAXI,Probable Cause,23/11/2015
20150629X60341,Accident,GAA15CA145A,2015-06-28,"Idaho Falls, ID",United States,43.516945,-112.07,IDA,IDAHO FALLS RGNL,Non-Fatal,Substantial,Airplane,N114H,BEECH,D17S,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,4,VMC,TAXI,Probable Cause,23/11/2015
20150629X22701,Accident,GAA15CA144,2015-06-28,"Williston, ND",United States,48.174167,-103.632778,ISN,SLOULIN FLD INTL,Non-Fatal,Substantial,Airplane,N8723,BELLANCA,7GCBC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,,Probable Cause,23/11/2015
20150628X90626,Accident,ERA15FA254,2015-06-28,"Plainville, MA",United States,42.019723,-71.363611,,N/A,Fatal(3),Destroyed,Airplane,N5626D,BEECH,A36,No,1,Reciprocating,Part 91: General Aviation,,Personal,,3,,,,IMC,DESCENT,Probable Cause,10/07/2017
20150717X41748,Accident,DCA15CA152,2015-06-28,"Boston, MA",United States,0,0,BOS,Boston,Non-Fatal,,Airplane,N335NW,AIRBUS INDUSTRIE,A320 212,No,2,Turbo Fan,Part 121: Air Carrier,SCHD,,"Delta Air Lines, Inc.",,1,,155,UNK,DESCENT,Probable Cause,08/04/2016
20150707X14509,Accident,CEN15LA297,2015-06-28,"Galveston, TX",United States,29.265278,-94.860278,,N/A,Non-Fatal,Substantial,Airplane,N94MC,PIPER,PA 25-235,No,1,Reciprocating,Part 91: General Aviation,,Banner Tow,,,1,,,VMC,MANEUVERING,Probable Cause,30/11/2015
20150702X05414,Accident,CEN15LA288,2015-06-28,"South Timbalier 127, GM",United States,28.689444,-90.332223,,N/A,Non-Fatal,Substantial,Helicopter,N311RL,BELL,407 - NO SERIES,No,,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,,"ROTORCRAFT LEASING COMPANY L L C (DBA: RLC, LLC)",,1,,,VMC,STANDING,Probable Cause,03/10/2016
20150630X92516,Accident,GAA15CA148,2015-06-27,"West Mifflin, PA",United States,40.353889,-79.924445,AGC,ALLEGHENY COUNTY,Non-Fatal,Substantial,Airplane,N93TK,MOONEY,M20R,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,4,VMC,LANDING,Probable Cause,23/11/2015
20150629X82450,Accident,ERA15WA255,2015-06-27,"Makarakskiy, Russia",Russia,,,NONE,,Fatal(3),Substantial,Helicopter,,ROBINSON,R44 - II,No,,,"Non-U.S., Non-Commercial",,Unknown,,3,,,,,TAKEOFF,Foreign,
20150629X34613,Accident,CEN15LA284,2015-06-27,"Casper, WY",United States,42.907222,-106.487222,KCPR,Natrona County Intl Airport,Non-Fatal,Substantial,Airplane,N4751S,CESSNA,TR182,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,3,,,VMC,TAKEOFF,Probable Cause,01/06/2016
20150627X65446,Accident,CEN15FA282,2015-06-27,"Cameron, MO",United States,39.726667,-94.279167,EZZ,Cameron Memorial Airport,Fatal(1),Substantial,Airplane,N877UP,CHRISTEN INDUSTRIES INC,PITTS S-2B,No,1,Reciprocating,Part 91: General Aviation,,Air Race/Show,,1,,,,VMC,,Probable Cause,11/01/2017
20150629X10505,Accident,ANC15CA042,2015-06-27,"Anchorage, AK",United States,61.215278,-149.838889,PAMR,Merrill Field,Non-Fatal,Substantial,Airplane,N756BW,CESSNA,U206G,No,1,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,,Lake and Pen Air (DBA: Lake and Pen Air),,,,5,VMC,LANDING,Probable Cause,08/06/2017
20150716X34145,Accident,GAA15CA187,2015-06-26,"Show Low, AZ",United States,34.266945,-109.998889,SOW,SHOW LOW RGNL,Non-Fatal,Substantial,Airplane,N793H,HIER JAMES A,LONG EZ,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,LANDING,Probable Cause,11/09/2015
20150708X75313,Accident,GAA15CA166,2015-06-26,"Gainesville, MO",United States,36.613889,-92.399722,H27,GAINESVILLE MEMORIAL,Non-Fatal,Substantial,Airplane,N750AF,BRYAN JERRY R,CH750,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,TAKEOFF,Probable Cause,30/09/2015
20150707X25224,Accident,GAA15CA160,2015-06-26,"Anacortes, WA",United States,48.498611,-122.6625,74S,ANACORTES,Non-Fatal,Substantial,Airplane,N28437,SILVAIRE,LUSCOMBE 8A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,LANDING,Probable Cause,11/09/2015
20150702X44556,Accident,GAA15CA156,2015-06-26,"Vernal, UT",United States,40.444722,-109.511389,VEL,VERNAL RGNL,Non-Fatal,Substantial,Airplane,N3159E,CESSNA,172N,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,LANDING,Probable Cause,01/12/2015
20150629X94226,Accident,GAA15CA139,2015-06-26,"Quincy, WA",United States,47.178334,-119.875,80T,QUINCY MUNI,Non-Fatal,Substantial,Airplane,N70WG,RANDALL W GRANDPRE,CH-701 ZENITH,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,2,1,VMC,TAKEOFF,Probable Cause,19/11/2015
